Temperature, Rainfall, Humidity, Made-up
63.00,91.00,90.00,106.50
57.00,67.00,38.00,65.70
65.00,74.00,66.00,87.80
31.00,23.00,38.00,42.10
100.00,85.00,51.00,96.10
51.00,67.00,86.00,92.10
41.00,86.00,48.00,71.00
100.00,41.00,57.00,86.50
28.00,82.00,64.00,74.20
75.00,88.00,27.00,72.60
70.00,25.00,92.00,90.70
44.00,63.00,97.00,94.70
78.00,21.00,95.00,94.50
99.00,27.00,42.00,72.90
66.00,35.00,21.00,49.50
98.00,60.00,72.00,100.40
47.00,33.00,85.00,79.70
72.00,25.00,55.00,69.30
97.00,50.00,80.00,101.80
51.00,32.00,57.00,64.20
75.00,41.00,97.00,100.50
40.00,71.00,79.00,84.70
52.00,61.00,24.00,53.50
72.00,34.00,61.00,75.60
39.00,94.00,84.00,94.20
100.00,34.00,64.00,88.60
78.00,98.00,32.00,79.80
91.00,62.00,48.00,83.80
41.00,30.00,98.00,84.20
51.00,24.00,85.00,78.60
52.00,39.00,25.00,47.50
38.00,49.00,69.00,71.30
68.00,63.00,70.00,88.10
20.00,35.00,100.00,78.50
31.00,36.00,78.00,70.00
29.00,32.00,87.00,73.40
26.00,31.00,25.00,34.70
77.00,46.00,38.00,67.40
33.00,82.00,65.00,76.80
61.00,77.00,62.00,84.70
55.00,77.00,97.00,103.30
82.00,23.00,87.00,91.90
28.00,48.00,27.00,41.80
71.00,44.00,74.00,86.00
36.00,55.00,75.00,75.90
92.00,66.00,23.00,70.40
36.00,84.00,31.00,58.20
97.00,69.00,34.00,79.90
65.00,59.00,61.00,80.30
36.00,67.00,82.00,83.70
86.00,35.00,20.00,56.90
66.00,29.00,68.00,75.90
33.00,67.00,35.00,54.30
33.00,63.00,86.00,83.70
45.00,47.00,63.00,69.90
94.00,57.00,89.00,108.10
51.00,21.00,73.00,70.50
60.00,57.00,51.00,71.70
24.00,36.00,35.00,41.40
75.00,48.00,55.00,77.40
46.00,38.00,50.00,59.80
54.00,93.00,67.00,89.70
28.00,71.00,44.00,58.90
22.00,37.00,47.00,48.10
35.00,56.00,42.00,56.00
69.00,24.00,83.00,84.60
23.00,100.00,27.00,55.40
98.00,27.00,25.00,62.30
61.00,63.00,36.00,64.90
97.00,79.00,38.00,85.30
88.00,60.00,63.00,91.00
77.00,49.00,100.00,105.50
25.00,24.00,27.00,33.40
66.00,51.00,52.00,72.90
49.00,47.00,77.00,79.90
66.00,37.00,51.00,68.10
24.00,68.00,31.00,48.60
52.00,27.00,90.00,82.90
20.00,55.00,66.00,64.10
44.00,84.00,78.00,89.60
82.00,56.00,48.00,78.40
77.00,47.00,68.00,85.70
56.00,55.00,89.00,92.30
99.00,93.00,52.00,98.70
35.00,52.00,47.00,57.80
100.00,51.00,76.00,100.90
64.00,33.00,84.00,85.90
52.00,91.00,50.00,78.10
59.00,45.00,99.00,96.50
90.00,87.00,100.00,122.10
31.00,85.00,53.00,69.70
78.00,36.00,75.00,87.00
53.00,34.00,45.00,58.40
73.00,98.00,71.00,101.20
26.00,85.00,64.00,74.30
52.00,32.00,73.00,74.20
76.00,33.00,60.00,76.30
98.00,100.00,50.00,99.20
30.00,38.00,54.00,55.80
69.00,43.00,70.00,82.50
84.00,78.00,40.00,81.00
72.00,49.00,60.00,79.50
78.00,30.00,53.00,72.00
97.00,82.00,94.00,119.80
74.00,60.00,47.00,75.80
48.00,54.00,50.00,65.40
94.00,98.00,61.00,103.60
36.00,51.00,80.00,77.70
75.00,30.00,45.00,66.00
60.00,35.00,32.00,53.70
96.00,83.00,40.00,87.30
95.00,72.00,31.00,78.20
73.00,92.00,77.00,103.00
60.00,21.00,83.00,80.10
53.00,64.00,86.00,92.00
88.00,26.00,34.00,63.40
84.00,78.00,78.00,103.80
35.00,46.00,39.00,51.20
60.00,45.00,34.00,57.90
32.00,90.00,74.00,84.20
59.00,90.00,36.00,72.20
39.00,31.00,28.00,41.70
67.00,67.00,62.00,84.10
54.00,54.00,24.00,52.20
34.00,72.00,97.00,93.40
42.00,41.00,21.00,41.70
68.00,60.00,46.00,72.80
42.00,100.00,75.00,91.80
67.00,74.00,49.00,78.40
67.00,40.00,88.00,91.60
20.00,92.00,61.00,72.20
21.00,79.00,23.00,45.90
27.00,21.00,61.00,53.70
88.00,52.00,95.00,107.80
76.00,40.00,33.00,62.20
62.00,95.00,56.00,86.90
49.00,95.00,30.00,66.10
82.00,57.00,45.00,76.90
85.00,35.00,50.00,74.50
22.00,24.00,99.00,75.40
45.00,29.00,60.00,62.70
31.00,50.00,29.00,44.80
21.00,85.00,54.00,66.30
32.00,72.00,70.00,76.40
33.00,70.00,56.00,67.80
44.00,79.00,51.00,71.90
56.00,21.00,41.00,53.30
83.00,88.00,69.00,101.00
74.00,64.00,76.00,94.40
37.00,64.00,94.00,90.40
30.00,65.00,45.00,58.50
29.00,93.00,81.00,88.10
80.00,94.00,62.00,97.40
71.00,25.00,23.00,49.70
87.00,79.00,65.00,97.50
68.00,34.00,55.00,70.40
99.00,37.00,23.00,64.50
66.00,89.00,61.00,89.70
100.00,35.00,88.00,103.30
50.00,50.00,53.00,66.80
68.00,42.00,44.00,66.20
58.00,76.00,86.00,97.60
49.00,29.00,80.00,76.30
55.00,35.00,95.00,89.50
81.00,82.00,43.00,82.80
25.00,95.00,78.00,85.30
60.00,42.00,53.00,68.40
32.00,100.00,82.00,92.00
55.00,88.00,76.00,94.00
86.00,61.00,27.00,68.90
41.00,92.00,24.00,58.40
41.00,28.00,58.00,59.60
34.00,63.00,31.00,51.10
57.00,28.00,44.00,57.60
80.00,75.00,82.00,103.70
74.00,59.00,59.00,82.70
42.00,71.00,92.00,93.30
28.00,94.00,42.00,64.60
68.00,55.00,36.00,65.30
22.00,50.00,48.00,52.60
20.00,53.00,99.00,83.30
99.00,26.00,68.00,88.20
78.00,99.00,57.00,95.10
42.00,34.00,50.00,57.00
37.00,96.00,59.00,79.00
73.00,95.00,78.00,104.50
72.00,71.00,65.00,89.10
33.00,87.00,85.00,90.30
97.00,99.00,97.00,126.70
58.00,66.00,82.00,92.20
55.00,67.00,28.00,58.90
34.00,32.00,41.00,47.80
61.00,21.00,83.00,80.50
23.00,28.00,85.00,68.60
46.00,47.00,68.00,73.30
68.00,99.00,54.00,89.30
24.00,56.00,48.00,55.20
51.00,28.00,67.00,69.00
37.00,100.00,49.00,74.20
27.00,79.00,40.00,58.50
68.00,42.00,52.00,71.00
51.00,31.00,21.00,42.30
65.00,87.00,20.00,64.10
82.00,70.00,43.00,79.60
29.00,44.00,64.00,63.20
82.00,47.00,51.00,77.50
53.00,33.00,58.00,65.90
42.00,29.00,78.00,72.30
80.00,22.00,88.00,91.40
32.00,24.00,80.00,68.00
21.00,45.00,95.00,78.90
83.00,74.00,59.00,90.80
24.00,71.00,23.00,44.70
57.00,68.00,56.00,76.80
56.00,85.00,70.00,89.90
53.00,74.00,35.00,64.40
86.00,81.00,77.00,104.90
59.00,92.00,24.00,65.60
90.00,100.00,73.00,109.80
60.00,67.00,47.00,72.30
52.00,37.00,47.00,60.10
28.00,48.00,70.00,67.60
99.00,45.00,66.00,92.70
53.00,88.00,98.00,106.40
73.00,94.00,53.00,89.20
89.00,68.00,100.00,116.00
68.00,35.00,86.00,89.30
29.00,46.00,37.00,47.60
75.00,22.00,59.00,72.00
29.00,75.00,34.00,54.50
63.00,66.00,54.00,77.40
62.00,94.00,85.00,104.00
63.00,40.00,63.00,75.00
31.00,54.00,41.00,53.20
83.00,56.00,20.00,62.00
62.00,45.00,65.00,77.30
47.00,40.00,77.00,77.00
23.00,85.00,24.00,49.10
95.00,40.00,75.00,95.00
25.00,92.00,34.00,58.00
44.00,60.00,76.00,81.20
50.00,51.00,78.00,82.10
66.00,97.00,33.00,75.30
62.00,63.00,78.00,90.50
79.00,39.00,41.00,67.90
42.00,25.00,100.00,84.30
52.00,86.00,48.00,75.40
88.00,55.00,32.00,70.90
63.00,90.00,44.00,78.60
99.00,47.00,86.00,105.30
48.00,79.00,87.00,95.10
100.00,64.00,66.00,98.80
49.00,94.00,60.00,83.80
78.00,64.00,69.00,91.80
79.00,87.00,66.00,97.30
77.00,20.00,35.00,57.80
96.00,50.00,29.00,70.80
35.00,38.00,49.00,54.80
34.00,91.00,27.00,57.10
95.00,32.00,21.00,60.20
98.00,53.00,50.00,85.10
38.00,97.00,76.00,89.90
38.00,43.00,58.00,62.90
90.00,96.00,66.00,104.40
58.00,91.00,97.00,108.70
74.00,42.00,52.00,73.40
61.00,70.00,33.00,65.20
68.00,44.00,78.00,87.20
65.00,46.00,26.00,55.40
56.00,80.00,91.00,101.00
70.00,86.00,47.00,82.00
21.00,83.00,36.00,54.90
80.00,25.00,95.00,96.50
32.00,44.00,99.00,85.40
61.00,41.00,81.00,85.30
70.00,54.00,53.00,76.00
88.00,100.00,84.00,115.60
49.00,60.00,69.00,79.00
28.00,37.00,25.00,37.30
64.00,23.00,97.00,90.70
41.00,73.00,41.00,62.90
50.00,66.00,47.00,68.00
93.00,57.00,55.00,87.30
37.00,89.00,62.00,78.70
87.00,63.00,22.00,66.90
68.00,22.00,63.00,71.60
71.00,76.00,88.00,104.00
40.00,68.00,33.00,56.20
94.00,73.00,41.00,84.10
44.00,54.00,76.00,79.40
69.00,74.00,69.00,91.20
28.00,68.00,78.00,78.40
69.00,96.00,90.00,110.40
34.00,80.00,40.00,61.60
76.00,26.00,100.00,98.20
20.00,64.00,68.00,68.00
59.00,88.00,61.00,86.60
49.00,28.00,70.00,70.00
35.00,76.00,90.00,90.80
50.00,87.00,46.00,73.70
37.00,85.00,34.00,60.70
31.00,87.00,96.00,96.10
54.00,72.00,54.00,75.60
41.00,86.00,35.00,63.20
50.00,74.00,99.00,101.60
79.00,72.00,93.00,109.00
37.00,91.00,86.00,93.70
99.00,82.00,89.00,117.60
99.00,93.00,45.00,94.50
34.00,62.00,46.00,59.80
63.00,68.00,65.00,84.60
56.00,51.00,39.00,61.10
40.00,93.00,85.00,94.90
59.00,63.00,49.00,71.90
100.00,63.00,30.00,76.90
77.00,74.00,82.00,102.20
22.00,67.00,26.00,44.50
73.00,82.00,35.00,74.80
69.00,27.00,52.00,66.90
82.00,84.00,53.00,89.80
84.00,22.00,22.00,53.40
96.00,87.00,86.00,116.10
56.00,76.00,30.00,63.20
24.00,25.00,67.00,57.30
81.00,54.00,20.00,60.60
23.00,66.00,36.00,50.60
47.00,62.00,100.00,97.40
42.00,58.00,24.00,48.60
63.00,47.00,68.00,80.10
54.00,21.00,82.00,77.10
32.00,20.00,63.00,56.60
76.00,76.00,29.00,70.60
64.00,24.00,55.00,65.80
31.00,64.00,56.00,65.20
40.00,66.00,32.00,55.00
49.00,94.00,71.00,90.40
49.00,64.00,87.00,91.00
28.00,100.00,57.00,75.40
48.00,84.00,72.00,87.60
40.00,74.00,20.00,50.20
49.00,50.00,73.00,78.40
80.00,73.00,46.00,81.50
33.00,92.00,26.00,56.40
88.00,81.00,58.00,94.30
35.00,99.00,75.00,88.70
39.00,62.00,52.00,65.40
67.00,44.00,71.00,82.60
31.00,45.00,40.00,49.90
60.00,49.00,59.00,74.10
41.00,49.00,29.00,48.50
98.00,59.00,74.00,101.30
59.00,84.00,85.00,99.80
99.00,47.00,48.00,82.50
89.00,92.00,66.00,102.80
52.00,42.00,63.00,71.20
63.00,44.00,86.00,90.00
45.00,98.00,93.00,103.20
52.00,67.00,74.00,85.30
74.00,37.00,39.00,64.10
64.00,63.00,24.00,58.90
87.00,97.00,60.00,99.90
39.00,88.00,75.00,87.00
26.00,54.00,69.00,68.00
41.00,23.00,53.00,55.10
53.00,48.00,34.00,56.00
74.00,58.00,54.00,79.40
32.00,47.00,47.00,55.10
49.00,35.00,26.00,45.70
97.00,46.00,47.00,80.80
35.00,33.00,89.00,77.30
25.00,99.00,57.00,73.90
89.00,37.00,56.00,80.30
43.00,37.00,24.00,42.70
48.00,43.00,40.00,56.10
27.00,92.00,69.00,79.80
58.00,84.00,81.00,97.00
70.00,100.00,84.00,108.40
40.00,29.00,68.00,65.50
97.00,38.00,84.00,100.60
87.00,39.00,84.00,96.90
39.00,38.00,84.00,77.40
70.00,56.00,37.00,67.00
91.00,65.00,50.00,85.90
91.00,56.00,55.00,86.20
45.00,49.00,49.00,62.10
94.00,26.00,66.00,85.00
25.00,62.00,28.00,45.40
40.00,93.00,96.00,101.50
40.00,76.00,32.00,58.00
78.00,42.00,87.00,96.00
83.00,78.00,59.00,92.00
74.00,91.00,65.00,95.90
21.00,99.00,24.00,52.50
78.00,25.00,29.00,56.10
82.00,97.00,22.00,75.10
74.00,99.00,40.00,83.30
54.00,28.00,60.00,66.00
72.00,92.00,38.00,79.20
34.00,78.00,98.00,95.80
42.00,27.00,23.00,38.70
48.00,32.00,66.00,68.40
98.00,86.00,86.00,116.60
75.00,70.00,68.00,91.80
87.00,34.00,95.00,102.00
53.00,65.00,73.00,84.50
84.00,61.00,70.00,93.90
31.00,28.00,65.00,59.80
31.00,73.00,69.00,75.70
55.00,83.00,82.00,96.10
46.00,55.00,37.00,57.10
51.00,98.00,73.00,93.60
88.00,80.00,46.00,86.80
54.00,69.00,31.00,60.90
91.00,56.00,99.00,112.60
67.00,41.00,21.00,51.70
55.00,42.00,46.00,62.20
77.00,97.00,31.00,78.50
41.00,55.00,28.00,49.70
74.00,78.00,66.00,92.60
81.00,91.00,35.00,80.70
53.00,86.00,56.00,80.60
44.00,82.00,72.00,85.40
72.00,41.00,45.00,68.10
23.00,30.00,55.00,51.20
98.00,98.00,35.00,89.60
73.00,27.00,77.00,83.50
45.00,25.00,90.00,79.50
58.00,48.00,42.00,62.80
77.00,90.00,72.00,101.00
52.00,46.00,78.00,81.40
42.00,93.00,49.00,74.10
93.00,74.00,66.00,99.00
62.00,76.00,25.00,62.60
31.00,62.00,24.00,45.40
33.00,23.00,49.00,49.50
77.00,31.00,50.00,70.10
91.00,76.00,33.00,79.00
27.00,87.00,41.00,61.50
97.00,72.00,98.00,119.20
75.00,79.00,21.00,66.30
30.00,86.00,54.00,70.20
34.00,72.00,91.00,89.80
61.00,32.00,39.00,57.40
31.00,86.00,22.00,51.40
91.00,58.00,84.00,104.20
90.00,41.00,100.00,108.30
93.00,56.00,45.00,81.00
52.00,91.00,93.00,103.90
72.00,53.00,49.00,74.10
66.00,98.00,82.00,105.00
24.00,68.00,46.00,57.60
33.00,69.00,31.00,52.50
69.00,67.00,69.00,89.10
58.00,90.00,63.00,88.00
75.00,87.00,37.00,78.30
73.00,30.00,59.00,73.60
81.00,41.00,74.00,89.10
95.00,98.00,72.00,110.60
74.00,85.00,41.00,79.70
40.00,70.00,85.00,88.00
84.00,36.00,89.00,97.80
60.00,64.00,67.00,83.40
81.00,40.00,94.00,100.80
65.00,75.00,32.00,67.70
92.00,57.00,34.00,74.30
98.00,55.00,77.00,101.90
86.00,79.00,70.00,100.10
98.00,23.00,75.00,91.10
100.00,36.00,64.00,89.20
46.00,35.00,64.00,67.30
100.00,82.00,39.00,88.00
55.00,29.00,65.00,69.70
95.00,50.00,50.00,83.00
74.00,65.00,75.00,94.10
83.00,51.00,83.00,98.30
92.00,87.00,89.00,116.30
70.00,52.00,98.00,102.40
83.00,44.00,36.00,68.00
40.00,58.00,66.00,73.00
41.00,87.00,64.00,80.90
27.00,20.00,69.00,58.20
49.00,23.00,20.00,38.50
32.00,27.00,97.00,79.10
58.00,25.00,86.00,82.30
58.00,64.00,72.00,85.60
61.00,80.00,48.00,77.20
55.00,29.00,75.00,75.70
86.00,68.00,24.00,69.20
59.00,70.00,73.00,88.40
22.00,92.00,31.00,55.00
57.00,25.00,45.00,57.30
70.00,27.00,59.00,71.50
87.00,42.00,46.00,75.00
98.00,60.00,20.00,69.20
69.00,54.00,63.00,81.60
67.00,43.00,100.00,99.70
69.00,46.00,100.00,101.40
52.00,26.00,98.00,87.40
57.00,22.00,32.00,48.60
87.00,67.00,25.00,69.90
81.00,56.00,91.00,103.80
20.00,76.00,37.00,53.00
98.00,92.00,76.00,112.40
42.00,90.00,45.00,70.80
99.00,84.00,76.00,110.40
33.00,97.00,55.00,75.30
20.00,55.00,38.00,47.30
20.00,54.00,87.00,76.40
60.00,83.00,23.00,62.70
92.00,52.00,68.00,93.20
64.00,96.00,23.00,68.20
56.00,97.00,29.00,68.90
42.00,20.00,92.00,78.00
89.00,68.00,85.00,107.00
40.00,45.00,64.00,67.90
51.00,52.00,95.00,93.00
26.00,79.00,57.00,68.30
41.00,89.00,23.00,56.90
20.00,42.00,84.00,71.00
35.00,82.00,87.00,90.80
32.00,84.00,90.00,92.00
46.00,79.00,98.00,100.90
55.00,75.00,77.00,90.70
22.00,32.00,32.00,37.60
41.00,30.00,78.00,72.20
85.00,51.00,24.00,63.70
67.00,66.00,26.00,62.20
32.00,80.00,83.00,86.60
90.00,58.00,71.00,96.00
27.00,81.00,56.00,68.70
23.00,88.00,52.00,66.80
93.00,63.00,79.00,103.50
96.00,44.00,44.00,78.00
63.00,77.00,59.00,83.70
52.00,78.00,42.00,69.40
37.00,29.00,42.00,48.70
42.00,55.00,89.00,86.70
68.00,88.00,58.00,88.40
69.00,52.00,26.00,58.80
97.00,87.00,81.00,113.50
74.00,45.00,46.00,70.70
59.00,42.00,45.00,63.20
80.00,85.00,24.00,71.90
100.00,61.00,53.00,90.10
67.00,40.00,91.00,93.40
69.00,85.00,55.00,86.10
25.00,24.00,88.00,70.00
42.00,87.00,26.00,58.50
79.00,88.00,49.00,87.40
75.00,24.00,70.00,79.20
74.00,99.00,87.00,111.50
72.00,72.00,32.00,69.60
33.00,36.00,75.00,69.00
38.00,56.00,48.00,60.80
58.00,83.00,37.00,70.30
62.00,38.00,91.00,90.80
66.00,78.00,24.00,64.20
97.00,62.00,51.00,88.00
97.00,56.00,63.00,93.40
41.00,34.00,89.00,80.00
69.00,44.00,36.00,62.40
42.00,49.00,80.00,79.50
63.00,37.00,93.00,92.10
72.00,66.00,59.00,84.00
58.00,51.00,67.00,78.70
30.00,62.00,51.00,61.20
42.00,73.00,40.00,62.70
68.00,100.00,45.00,84.20
85.00,51.00,38.00,72.10
44.00,37.00,72.00,71.90
22.00,84.00,89.00,87.40
32.00,58.00,46.00,57.80
99.00,78.00,80.00,111.00
37.00,93.00,57.00,76.90
49.00,98.00,84.00,99.40
69.00,97.00,23.00,70.50
33.00,25.00,98.00,79.50
63.00,96.00,99.00,113.40
78.00,48.00,90.00,99.60
20.00,56.00,68.00,65.60
92.00,44.00,45.00,77.00
71.00,64.00,44.00,74.00
21.00,93.00,33.00,56.10
100.00,46.00,78.00,100.60
89.00,66.00,60.00,91.40
81.00,90.00,74.00,103.80
75.00,70.00,52.00,82.20
65.00,45.00,27.00,55.70
94.00,84.00,40.00,86.80
59.00,60.00,23.00,55.40
69.00,90.00,65.00,93.60
80.00,32.00,31.00,60.20
71.00,50.00,59.00,78.80
62.00,34.00,76.00,80.60
38.00,94.00,57.00,77.60
82.00,22.00,24.00,53.80
90.00,52.00,81.00,100.20
86.00,40.00,43.00,72.20
86.00,54.00,39.00,74.00
39.00,94.00,94.00,100.20
93.00,46.00,89.00,104.40
90.00,91.00,73.00,107.10
86.00,44.00,32.00,66.80
50.00,93.00,57.00,82.10
32.00,54.00,44.00,55.40
96.00,36.00,24.00,63.60
69.00,45.00,48.00,69.90
83.00,80.00,88.00,110.00
45.00,38.00,31.00,48.00
30.00,70.00,42.00,58.20
98.00,20.00,84.00,95.60
31.00,54.00,44.00,55.00
42.00,61.00,22.00,48.30
84.00,29.00,67.00,82.50
38.00,29.00,56.00,57.50
79.00,51.00,44.00,73.30
45.00,59.00,37.00,57.90
62.00,50.00,67.00,80.00
44.00,88.00,35.00,65.00
71.00,69.00,52.00,80.30
63.00,81.00,28.00,66.30
100.00,69.00,71.00,103.30
91.00,47.00,38.00,73.30
65.00,92.00,84.00,104.00
40.00,79.00,57.00,73.90
72.00,68.00,23.00,63.00
38.00,43.00,72.00,71.30
57.00,59.00,39.00,63.90
68.00,83.00,38.00,74.90
65.00,35.00,41.00,61.10
78.00,65.00,68.00,91.50
94.00,86.00,35.00,84.40
58.00,58.00,23.00,54.40
89.00,48.00,32.00,69.20
80.00,87.00,99.00,117.50
86.00,27.00,61.00,79.10
95.00,97.00,69.00,108.50
90.00,29.00,67.00,84.90
58.00,86.00,49.00,78.40
59.00,66.00,42.00,68.60
76.00,90.00,50.00,87.40
90.00,90.00,94.00,119.40
50.00,82.00,82.00,93.80
94.00,91.00,24.00,79.30
51.00,52.00,35.00,57.00
50.00,46.00,64.00,72.20
91.00,69.00,89.00,110.50
34.00,22.00,53.00,52.00
28.00,100.00,84.00,91.60
48.00,34.00,63.00,67.20
52.00,76.00,79.00,91.00
44.00,60.00,44.00,62.00
85.00,78.00,29.00,74.80
31.00,90.00,79.00,86.80
64.00,56.00,57.00,76.60
77.00,48.00,88.00,98.00
24.00,21.00,75.00,60.90
20.00,95.00,28.00,53.30
26.00,94.00,43.00,64.40
99.00,38.00,21.00,63.60
91.00,45.00,40.00,73.90
92.00,35.00,94.00,103.70
34.00,40.00,46.00,53.20
34.00,61.00,76.00,77.50
86.00,35.00,23.00,58.70
92.00,22.00,56.00,77.00
20.00,71.00,38.00,52.10
22.00,56.00,57.00,59.80
29.00,69.00,74.00,76.70
83.00,35.00,57.00,77.90
53.00,21.00,59.00,62.90
91.00,66.00,71.00,98.80
26.00,24.00,96.00,75.20
99.00,81.00,98.00,122.70
23.00,78.00,83.00,82.40
89.00,71.00,49.00,86.30
74.00,70.00,63.00,88.40
77.00,86.00,73.00,100.40
86.00,67.00,77.00,100.70
46.00,58.00,74.00,80.20
57.00,62.00,56.00,75.00
47.00,34.00,35.00,50.00
97.00,93.00,70.00,108.70
63.00,99.00,32.00,74.10
92.00,78.00,85.00,111.20
24.00,94.00,44.00,64.20
61.00,21.00,28.00,47.50
23.00,36.00,72.00,63.20
66.00,35.00,91.00,91.50
74.00,27.00,95.00,94.70
60.00,73.00,93.00,101.70
38.00,47.00,87.00,81.50
44.00,22.00,29.00,41.60
74.00,63.00,21.00,61.10
97.00,87.00,75.00,109.90
52.00,92.00,45.00,75.40
98.00,51.00,52.00,85.70
21.00,45.00,56.00,55.50
41.00,47.00,27.00,46.70
70.00,37.00,34.00,59.50
82.00,85.00,60.00,94.30
78.00,66.00,54.00,83.40
73.00,33.00,52.00,70.30
96.00,80.00,62.00,99.60
36.00,80.00,55.00,71.40
99.00,95.00,69.00,109.50
49.00,89.00,32.00,65.50
91.00,58.00,64.00,92.20
47.00,40.00,73.00,74.60
36.00,23.00,32.00,40.50
54.00,53.00,31.00,56.10
95.00,22.00,82.00,93.80
72.00,91.00,36.00,77.70
39.00,98.00,84.00,95.40
24.00,91.00,96.00,94.50
78.00,69.00,60.00,87.90
53.00,23.00,49.00,57.50
69.00,46.00,32.00,60.60
62.00,86.00,84.00,101.00
78.00,26.00,95.00,96.00
27.00,97.00,39.00,63.30
61.00,28.00,24.00,47.20
59.00,93.00,44.00,77.90
44.00,74.00,99.00,99.20
98.00,56.00,31.00,74.60
62.00,46.00,72.00,81.80
47.00,21.00,36.00,46.70
88.00,87.00,48.00,90.10
70.00,70.00,32.00,68.20
52.00,41.00,63.00,70.90
91.00,26.00,82.00,93.40
20.00,45.00,87.00,73.70
74.00,74.00,68.00,92.60
34.00,71.00,73.00,78.70
56.00,99.00,92.00,107.30
95.00,73.00,30.00,77.90
40.00,70.00,49.00,66.40
85.00,33.00,51.00,74.50
99.00,29.00,38.00,71.10
45.00,44.00,25.00,46.20
91.00,32.00,44.00,72.40
74.00,46.00,50.00,73.40
37.00,53.00,96.00,88.30
43.00,28.00,87.00,77.80
43.00,69.00,45.00,64.90
76.00,35.00,70.00,82.90
75.00,96.00,76.00,104.40
56.00,20.00,84.00,78.80
76.00,56.00,55.00,80.20
89.00,38.00,35.00,68.00
76.00,35.00,83.00,90.70
31.00,55.00,65.00,67.90
50.00,53.00,89.00,89.30
22.00,27.00,76.00,62.50
77.00,94.00,34.00,79.40
49.00,35.00,21.00,42.70
73.00,32.00,99.00,98.20
29.00,47.00,58.00,60.50
40.00,79.00,35.00,60.70
28.00,96.00,93.00,95.80
75.00,64.00,81.00,97.80
81.00,26.00,96.00,97.80
75.00,89.00,70.00,98.70
27.00,39.00,36.00,44.10
89.00,53.00,40.00,75.50
76.00,22.00,81.00,85.60
58.00,86.00,27.00,65.20
88.00,42.00,85.00,98.80
92.00,29.00,98.00,104.30
25.00,86.00,52.00,67.00
65.00,65.00,73.00,89.30
52.00,46.00,53.00,66.40
38.00,35.00,31.00,44.30
45.00,99.00,74.00,92.10
62.00,93.00,90.00,106.70
77.00,67.00,24.00,65.30
40.00,21.00,88.00,75.10
87.00,29.00,77.00,89.70
67.00,100.00,68.00,97.60
39.00,65.00,20.00,47.10
80.00,28.00,52.00,71.60
35.00,98.00,100.00,103.40
50.00,67.00,64.00,78.50
47.00,88.00,71.00,87.80
58.00,54.00,25.00,54.40
27.00,60.00,89.00,82.20
44.00,71.00,21.00,51.50
50.00,93.00,76.00,93.50
83.00,87.00,56.00,92.90
97.00,58.00,60.00,92.20
70.00,53.00,96.00,101.50
40.00,34.00,57.00,60.40
58.00,68.00,33.00,63.40
60.00,31.00,38.00,56.10
71.00,79.00,59.00,87.50
26.00,36.00,51.00,51.80
86.00,66.00,83.00,104.00
71.00,43.00,31.00,59.90
74.00,63.00,40.00,72.50
25.00,96.00,22.00,52.00
61.00,97.00,87.00,105.70
43.00,67.00,29.00,54.70
51.00,87.00,64.00,84.90
45.00,93.00,70.00,87.90
88.00,69.00,22.00,69.10
93.00,60.00,68.00,96.00
81.00,62.00,31.00,69.60
78.00,70.00,76.00,97.80
72.00,89.00,89.00,108.90
55.00,72.00,52.00,74.80
100.00,53.00,50.00,85.90
40.00,65.00,67.00,75.70
58.00,71.00,93.00,100.30
69.00,55.00,48.00,72.90
63.00,51.00,43.00,66.30
78.00,23.00,59.00,73.50
83.00,94.00,99.00,120.80
83.00,37.00,25.00,59.30
82.00,88.00,80.00,107.20
33.00,22.00,40.00,43.80
22.00,59.00,89.00,79.90
68.00,80.00,66.00,90.80
98.00,81.00,51.00,94.10
62.00,20.00,42.00,56.00
75.00,94.00,27.00,74.40
82.00,60.00,80.00,98.80
40.00,92.00,30.00,61.60
33.00,73.00,54.00,67.50
82.00,34.00,26.00,58.60
24.00,26.00,93.00,73.20
44.00,87.00,98.00,102.50
67.00,35.00,57.00,71.50
59.00,58.00,88.00,93.80
51.00,63.00,59.00,74.70
93.00,87.00,74.00,107.70
23.00,79.00,43.00,58.70
57.00,54.00,91.00,93.60
87.00,60.00,44.00,79.20
44.00,35.00,62.00,65.30
43.00,33.00,41.00,51.70
60.00,78.00,20.00,59.40
62.00,33.00,56.00,68.30
91.00,74.00,61.00,95.20
61.00,62.00,35.00,64.00
52.00,72.00,37.00,64.60
57.00,41.00,47.00,63.30
33.00,57.00,97.00,88.50
50.00,91.00,83.00,97.10
35.00,48.00,31.00,47.00
41.00,58.00,86.00,85.40
69.00,60.00,71.00,88.20
91.00,80.00,30.00,78.40
63.00,88.00,92.00,106.80
88.00,44.00,81.00,97.00
54.00,88.00,53.00,79.80
55.00,99.00,23.00,65.50
53.00,61.00,77.00,85.70
82.00,20.00,97.00,97.00
100.00,76.00,61.00,99.40
71.00,73.00,84.00,100.70
59.00,82.00,29.00,65.60
67.00,49.00,26.00,57.10
87.00,99.00,78.00,111.30
99.00,36.00,30.00,68.40
90.00,31.00,47.00,73.50
36.00,98.00,64.00,82.20
65.00,89.00,62.00,89.90
68.00,76.00,38.00,72.80
43.00,58.00,23.00,48.40
100.00,58.00,55.00,90.40
28.00,51.00,66.00,66.10
21.00,45.00,65.00,60.90
92.00,60.00,51.00,85.40
